UID,Description
09d343134d7147af8d91b17c572bc753,Super Chernobyl Tan 12 12
c9b4fe97ba3345b7920d09a3d1b0907a,Tubby Chernobyl Royal 6 6
8aa6457ac7af4c218d7c1a972ca1231a,Slattererys Od Stimulator Salmonfly 8
b888417cc7de4b3eb68ab3cd14d69bbf,Slattererys Od Stimulator Salmonfly 6
e453b8c3660543eabace2ae06c0f892c,Irresistable Wullf 14
4939b0d2385f4fd9a5f024bef51e7c1e,Irresistable Wullf 12
028925738abf4c66a1b075ab8529d6a2,Guide Chute Adams 14
b2518a6076364815af229d40a4339941,Guide Chute Adams 12
c7d4bb9b43e34c1d9a35270b97375502,Jigged Flexi Stone Beige Black 8
631f4e6eb4674ee3860284cd9ed99fa4,Jigged Flexi Stone Beige Black 6
73464fdf86a44c08a41639b3f3ad7b16,Brillions Lucent H E Jig Orange 14
1cc74312c8b54252bdf63b69667ca185,Brillions Lucent H E Jig Orange 12
f542f803dcc6424ca6d0c8570cde4a77,Brillions Lucent H E Jig Pink 14
781878961ede45e6ba1f809e3991e177,Brillions Lucent H E Jig Pink 12
1047c164f04a4b158a09bc16f2eaba27,Bh King Prince 16
1f046faeaa1e449dae8c4217e79d8d92,Chubby Chernobyl Golden Stone Gray Wing 12
740f4b4792f94d7e88e6c3bd36d39a8c,Chubby Chernobyl Golden Stone Gray Wing 10
2f24f0658a7b4e74a4ab1fce9313e606,Chubby Chernobyl Peacock Gray Wing 12
851af1f259574d7d839032c44e9ff47e,Chubby Chernobyl Peacock Gray Wing 10
554f9aededc64e0dba38e3474516d025,Rubberleg Stimulator Drop Loop Golden Stone 16
da5c902b140d413bb23d5cc6d78a6479,Rubberleg Stimulator Drop Loop Golden Stone 10
9f2822d1edec4e718d84b7727d4ce529,Berretts Golden Stone Barred Leg 12
023b94db927a4ab4ad98f1bedd0f02af,Berretts Golden Stone Barred Leg 10
67aabd131c6d4352a42c9a8e5d561d28,Berretts Golden Stone Barred Leg 8
deeecfcf982d4932bdf19c2d4f0b2e92,Berretts Golden Stone Barred Leg 6
4d403850379044d38a76c2487b475383,Kellers Matte Demon Stone Sally 18
4385d392f2f643d290bcedaff7b13db5,Kellers Matte Demon Stone Sally 16
ce65279ea68c4fca9f0ed99f1a62a34e,Godlike Caddis Natural 14
67b88ff5199742a39751b5029f9326dc,Godlike Caddis Natural 12
2ff691e2361d4b0eaea19a4293ce0773,Galloups Warbird Black 8 8
072cd61410194485ac7222d99cdad3d2,Galloups Warbird Coffee Black 8 8
2d5f10163a914431805917aeb285aef9,Zylon Scud Light Pink 12
598cade599f742658a68ea3feb80f172,Zylon Scud Light Pink 10
215b2252984d463cb5156aa8962d4c73,Zylon Scud Chartreuse 12
2d02295ca8b24354b74588e54b652e38,Zonker Copper 6 6
e17526296aa840f293d8ed3377f79704,Zonker 10
8318f808da5b4cbca2a73bcebce8f31f,Zonker 8
4a1fee4184d244659cd4a77b9de51db6,Zirdle Bug Tan 8 8
c210f7ce301646748da898bcd2c0de1b,Zirdle Bug Natural 8 8
37e12d9b9430403089df7186065b6855,Zika Jig 18 18
0609d09b6a5c416fa16015d3e3c7a209,Z Wing Caddis Pupa Olive 16 16
2b17d7a0d17a4f7391fe45d7f6bb3775,Yeager S Tantrum 12
665e2e5016b74ea39f5532b20759f0ad,Yeager S Tantrum 10
f1d7e1b1fe074e79acfc22eeb48e0298,X Fly Egg Drop Drowned Salmonfly 10 10
5614ec978c4a41d48c91fc39a47198ac,X Caddis Tan
729ff08ba1f1452fa10de938ecde5b5b,X Caddis Olive 12
9a30d42c6400492581da7b3a5cbc7b6a,X Caddis Foam Tan 14 14
d157f63cdf3143af94947622e3ec8a84,X Caddis Foam Olive 14 14
75ff782ecfe7495cb1f8bc19916c7600,Wyatt S Tarpon Bunny Purple Small
52a30240bfbb45dfa1ce7b9b5f35c52a,Wooly Bugger Olive 8
21914a4cf1df4d64a9adb84ef7e4d1e4,Wooly Bugger Olive 6
48a40ca815ed4ca8bde5993b13757fed,Wooly Bugger Black 4
1052d4005a834c7485b5da613c9a2d1a,Wooly Bugger Black 8
6feeb7484ca44b68bb45186368f4c47a,Wooly Bugger 6
faa01971502446ad99100f9b9fdd5413,Woolly Bugger Brown 6
3dc5ff714a7c4fcf93c82e7cddbf5eeb,Woolly Bugger Brown 4
460a5ee705d147f09dc1b4a10b564fd9,Woolly Bugger Brown 8
50c5fd54bb1f43cfbf4d2f3a80a83e8b,Wire Worm Red 8 8
e611b81c36124ef19c4de7b56b620443,Winged Chernobyl Gold
f7e869fadb244cf192b78a8e318f2c18,White Cloud Yellow 10
e5dd90832a394d8b83004bb4544b1199,White Cloud Yellow 6
4e39809197c34180bc414e0bf5cc771a,White Cloud Yellow 12
5c21865373cd46cbbe38abbcf3f36157,White Bomber 4 4
61799d6465514a7ebc5539edb9eee768,Whammy Tomahawk Tan 4 4
175a426cb7d14a4d832140b8abb5b149,West Side
4ba613ca6c6f4adfb5e5083a58be8dd8,Weedless Shrimp Tan 4 4
fe638bf27aa341c3ab02fd4ade6ece20,Wee Broonie 2 0 2 0
c002a0d40d6f41848d9e8f25ca5f6615,Wd 50 Tungsten Olive 18 18
5877fc9d6e8146b2be6e91d6df665e30,Water Walker Brown Peacock 8 8
08f503fc5e9b49e781b5d85f56721e23,Vlahos Combo Crab Blue 4 4
92c437919c654f419be6f132c98a34c7,Vc Midge Purple 20 20
45f50b901f594435a97153dbaa6d7bc6,Uv Callibaetis 14 14
8fa6fca21af544b6b267bc87398e4436,Ufm Simi Seal Leech Black Red 10 10
d5736c2e08a24569811b0a7d192495e5,Twisted Baby Olive 14 14
447ddec233284f719fe654ae41106e1a,Twisted Baby Brown 14
fa83c267dd5946dd84d582b4f4c22df3,Twin Lake Special 10 10
caa9a01c5b4e44e087eaac450e57ffdc,Tungsten Jig Prince 14
741117d01dc94778989cee35c771c45b,Tungsten Jig Prince 12
fdbbc576f13d407c87ea1a626772fbcc,Tung Tied Baetis 18 18
d8236d462b1c4770b1a6ae7d9083ee0f,Tubby Tan 10 10
ec35ab9a14834ccb80df2b6d0adff317,Trude Royal 14 14
6be80ed99b3f4bfdab570a1d9f1350d9,Triple Threat Tarpon Small
e12e828d979044c2a52b6473e4100062,Triple Decker Hopper
376f48e90347423cb26f4c98f24abaa5,Trina S X Body Parachute Bwo 18 18
db4a420928c94fefb7c88a91d086f73f,Trina S Pmd Angel Case Emerger 16 16
dafdebf11946420a92c899f3bb6491e6,Trina S Noble Chernobyl Golden 10 10
dc8f83b8dfd9416ba324e33ca8c17a00,Trina S Dog Puke Salmonfly
73f3bfd6679a4d96a0a623152fd2d934,Trina S Bwo Angel Case Emerger 18 18
0e74808036764a1aa9368cd7f7d25666,Trina S Bubble Back Emerger 14 14
9cd79f494bbf4d5396e650f6b6afbd1e,Trina S Bubble Back Emerger 18
3f83ac70ef6f4526bc5d485c3fb52c7e,Trina S Bubble Back Emerger 16
c99e39dc49854202a25a17ddbe5e0256,Trevor Sculpin Natural 4 4
5db543920952480184479e0cc1f16c4b,Translucent Sparkle Pupa Olive 14 14
a249f7e49c3549bcbc6617453914b7d5,Translucent Sparkle Pupa 14 14
53b22c863cd44eacb4d1613f23542a8a,Tranquil Hill Izer Tan 4 4
d62f8a5117264ea8898d3a432fd1abf6,Tpb Squirmy Worm Jig Hot Pink 12 12
95adbe0e4fc345c09315632a45569068,Totally Stoned 8 Golden Stone
1a4be0128d304d379872edb7126e860d,Totally Stoned 10
db38da1193f843559c3e2e8440623b66,Totally Stoned 8 Salmonfly
ede6cac4c66448c6b26982b1f53b7250,T Jig Pt Flash Collar 14 14
b7268b69d70641878c7616f93be2b15f,T Jig Bh Uv Micro Leech 10 10
a387e86c97f64a2a88b31d1d477266c8,T Jig Bh Royal Pain 14 14
c5a99f4257f64be1990331072ab4831c,T Jig Bh Prince Bl 14 14
28ce6515883e44caa33df580b0502701,T Jig Bh Prince Bl 12 12
4b8105481581449c8f7dc74396c62b35,T Jig Bh Peacock Perdigon 14 14
c9dd786b90324111a018a5a64f7b8fe7,T Jig Bh Olive Perdigon Orange 14 14
6bd1679fdd974191ab6bec40cb39781c,T Jig Bh Nasty Girl Dk 14 14
d6b247fc731f4760977c87fec456f784,T Jig Bh Grease Lightning 14 14
2c7cd7ac299c44a0b4bc05b6f6362596,T Jig Bh Freestone Pmd 16 16
7fb141f037ba411fb2abb6531f8c7b5e,T Jig Bh Deep Six Pmd 14 14
8937187759174442938ad9b81629de29,Tjh Pheasant Tail Flash Collar 14 14
2ee6da8304fd4591b64c5a080c6fb125,Tilt Wing Pmd 16 16
ced5acc4c2ea490ab9de4b5bf7ce1290,Tilt Wing Bwo 18 18
7fe4140f87f641999e21b1b080d64a47,Thunder Thighs Hopper Black 12 12
08f0a5f7c187432fa0476fa01e8f1d9a,Three Dollar Dip Crystal 16 16
30076d0f263245dfa89ed213fe8baf29,Thorax Bead Master Green Drake 12 12
0f5e5015fbef4b3a85137ee463bbfd6d,Thorax Bead Little Yellow Stone 16 16
8157611b20fe478b83ac514f153bf01b,Thorax Bead Ap Brown 14 14
abeac5c02dde434ba886b35c5b9348c0,Th Hot Spot Nymph 14 14
6d9b3b2ab1a94ee3a6828d8c11ffc00f,Tgbh Surestrike Sally 14 14
248ab665adeb4bfeb34930635e600da9,Tgbh Hare S Ear 10 10
9619ca9d720646c2a9421fd61b74a258,Tgbh Big Spanker Silver 14 14
4adedbf723a444809c3ccaae0215c494,Tgbh Big Spanker Pt 14 14
b6fe140927994f669868f2cec34a10db,Tgbh Big Spanker Pheasant Tail 14 14
d60636443c2c481ba5858f96d6e17b0e,Tgb Jiggy Iron Lotus 14 14
d614925a10674e9a96b4f409a480e257,Tgb Jigged Frenchie 14 14
bfb126e30feb4986a77ea1e5a3551419,Tgb Jigged Copper John Chatreuse 14 14
3803da21bb7e4f409a4781ffbb66766c,Tgb Jigged Copper John 16 16
6bdc38389af34d339a8c9e7e0e397c4c,Terranasty Orange 10
eb6f456861f34c109be5b85c101dc9c9,Tcb Epoxyback Micro Mayfly Olive 14 14
55be92cc2a1440938f7c709e84e263a3,Tcb Epoxyback Micro Mayfly Brown 16 16
aaf6b70b265f4b929a8980b0d3e9e213,Tbh Zebra Midge Black 18
700a2c85e62b4c9d9cee6a2c18479ff4,Tbh Zebra Midge Black 16
b6b891e239b3431eb159b1b44d44e8a7,Tbh Uv Czech Nymph Tan 12 12
47e2beecd5e1433698a4ad7d7c68b9e0,Tbh Twenty Incher 12
124277edcce343f5a844ab2b2e600951,Tbh Twenty Incher 10
270116a71e164bcca6d3a22ba1692ea9,Tbh San Juan Worm Red 12 12
1ba40b09c51749cc9c5a473428d3eb43,Tbh Rubber Leg Bugger Brown Yellow 6 6
f33513c749c040dcb7995f23e3ec2803,Tbh Rubber Leg Bugger Black 6 6
29365cceec224b5e82e047c04d2167b7,Tbh Rhyacophia Czech Nymph 14 14
f003d077044b4617bf96b7e081e94554,Tbh Rhyacophia Czech Nymph 12 12
5a34bf6e6489422b8d532f9ae7a5794e,Tbh Rainbow Czech 12 12
88d179d0cc1c4175857e14d5dab90395,Tbh Pheasant Tail Grub Barbless 16
d77d475d91834dcfb9d09303a12d2333,Tbh Pheasant Tail Grub Barbless 14
cd1615c1084842b7939d77d4c6ec0781,Tbh Pheasant Tail 14
84cfdbae30d846ea948dca7b3a5095fa,Tbh Pheasant Tail 12
500b9eee05fa49108764874f00f35735,Tbh Pat S Rubber Legs Tan Brown 8
65e7d277299f4550a0c695704473c40e,Tbh Pat S Rubber Legs Tan Brown 6
030fa29cc062482e9f69e14319252a63,Tbh Pat S Rubber Legs Tan Black 8
20877c0a72524f86a37675774d79118d,Tbh Pat S Rubber Legs Tan Black 6
6b0d7364a69d42d29b5d1304cdafcbf6,Tbh Pat S Rubber Legs Tan Black 10
9d4c60db4988482eb1abca3771970c12,Tbh Pat S Rubber Legs Olive Brown 8
46e01de2dedb4518b70e6b52ab30e5a1,Tbh Pat S Rubber Legs Olive Brown 6
802af43f788a439a8a9b3f6e67544e0b,Tbh Pat S Rubber Legs Olive Brown 10
18f0a7e019b84521af317321e744f9b4,Tbh Pat S Rubber Legs Black Brown 8
fab09f0418e34b5b8b3fb3f373d13f57,Tbh Pat S Rubber Legs Black Brown 6
330f42cd6fdd4e18846a60a2f8a1e4fb,Tbh Pat S Rubber Legs Black Brown 10
82020129f3ad47e9be9619831ec71254,Tbh Olive Glint Perdigon 14 14
1056467b359d4414ac61988f1afabe42,Tbh Mopsicle Tan 8 8
8defe9873dad4c489de8313356abf002,Tbh Lil Foamy Red Brown 18 18
2920bd1f2dc74130beb886803392d2d0,Tbh Lil Foamy Purple 18 18
2d4f18f1106a4392b1e3553cd48bf15f,Tbh Jigged Zebra Midge Silver Red 18
8d1acd9e50da42d7ad5c04b2270ce5d0,Tbh Jigged Zebra Midge Silver Red 16
ec693671d1c14c3a84a4d726222eb593,Tbh Jigged Red Fox Squirrel 14 14
8125fe590bb14f7496455238467db40c,Tbh Jigged Pheasant Tail Purple 14 14
bb6ce77573be4d1dae583ac4494f83da,Tbh Jigged Pheasant Tail Flash Butt 16 16
6d2e17038aac4686a9c5ba372f52ebcd,Tbh Jigged Pheasant Tail 16
0be21bddd0ef4de19414db3d49afab4a,Tbh Jigged Pheasant Tail 14
2f8e5e487f3446e699f62a7fe0f6f737,Tbh Jigged Pheasant Tail 12
a69b27874ce1409d96337fab67aff270,Tbh Jigged Olive Perdigon Uv 16 16
baee8fe7165b47bc87335f266aab6357,Tbh Jigged Nasty Girl Pink 14 14
fbc0200c73d944e5ac2492522d990ad7,Tbh Jigged Nasty Girl Lt 14 14
9a33a544e5874ffa9061f368fc80ee22,Tbh Jigged Hare S Ear 14
93c1356a8f16458ab3c899806997c016,Tbh Jigged Hare S Ear 12
1f4b1ac1475e456d99ca7149e7b5db06,Tbh Jigged Frenchie Pink 14 14
9c0c45525c214e74a0502d9951c30450,Tbh Jigged Cdc Pheasant Tail Orange 14 14
666ad5b948fa46bbb796d85203eafae4,Tbh Jig Slim Jim 14 14
e86010fff40f4733b9ac952913192735,Tbh Iron Sally Morrish 16 16
afe9c52beb894f128ad185ed911d615f,Tbh Guide S Choice Hare S Ear 16
00c96d5924d54b2092657ebcc3c17990,Tbh Guide S Choice Hare S Ear 14
74704c25ec6748d59586d65e80779797,Tbh Fb Pheasant Tail 14
d79509ccd5ac4bd1bc975b54cd18fd5d,Tbh Fb Pheasant Tail 12
eccdcb13527c419184b1723dd9894a52,Tbh Euro Trash Cream 14 14
2426a0577dab42dd988c3fd267d2dc13,Tbh Electric Prince Yellow 14 14
d40b87995cb74294b4aff3462cd09404,Tbh Czech Nymph 12 12
0992a0a45587474da1d02e0c7b4b88e6,Tbh Cdc Pheasant Tail Fb 18
480d830198444ec2bc9636b4a1e4e45a,Tbh Cdc Pheasant Tail Fb 16
18b7e5184ed74bcaa592192816c15002,Tbh Cdc Pheasant Tail Fb 14
287acab9d7c04706b37112c03d8f4521,Tbh Cdc Pheasant Tail Fb 12
e77ad0b5b1c046ec9c5a5881ddcaf37c,Tbh Cdc Pheasant Tail Fb 10
f10e1f3ae1604e4d85516ea196438a34,Tbh Black Holo Mayfly 12 12
1e1a63656c8f49b6a3ac47495b7f7ae2,Tb Z Wing Caddis Olive 16 16
1074bdb72ba1401a8c6c204e5d0f6f88,Tb Z Wing Caddis Olive 14 14
8e52aef226624f72aceb899f865d6307,Tb Swing Caddis Olive 16 16
861e4c4ffaf74d3dbf983e659148ceba,Tb Sh Pheasant Tail 14 14
565fac775a3a442697442ac59c22e489,Tb Jigged March Brown 14 14
95665bbf1185438cbe0bb40e44319a99,Tb Jig Hare S Ear 14 14
a2d0cfdbc69e455d9815b6b5d5fa77d7,Tb Case Caddis Czech Nymph 10 10
2ec5aa637ec7457cb56015327d3a5e54,Taylor S Gut Instinct Green 14 14
5e6ea7520c564043ba2d9cbeceb84626,Tarpon Toad Tan Orange 2 0 2 0
ee527c021c114a4994c729e58e25a9f4,Tarpon Toad Small 2 0 Purple
cee4a8dcdce748d79c0fb429db951b39,Tarpon Toad Small 2 0 Chartreuse
0364c5864ae24eda8b6bc81eff12b3b0,Tarpon Toad Purple Black 2 0 2 0
4c7e11da76fa41328947ed4e66d178c5,Tarpon Toad 1 0 Chartreuse
28846a416044478d947e0cffef1517d3,Tarpon Toad 1 0 Purple
303a1b8b7939415f971b1978d7ca3a91,Tarpon Toad 3 0 Chartreuse
91631f8c89474a348c247c45492d8440,Tarpon Toad 2 0
1519c8b09e6646d68030b03afbb5d6d0,Tarpon Toad 3 0 Purple
42f12c5687004e3cbbf54b6ad6715432,Tarpon Screamer Orange 2 0 2 0
14f14ab4085c498b857ec2617e73e705,Tarpon Bunny 2 0 Chartreuse
7d03c330a9084a39ab9a4ce36df028b5,Tarpon Bunny 2 0 Black Death
f6ebf3411f5443b2b28b9522a85ca3fd,Tarpon Bunny 2 0 Tan
46607af199ae4099a441a1ca10dc1e61,Tarpon Bunny 2 0 Purple
9cb2c0952a584f509ced4539e49c6a2e,Tan Cdc Ant 16 16
2b92fede602f4a6d9e0a3df4fd681e6e,Tailer S Beware
3f1be6fa38d34e3da8c88e2c5a56127a,T J Rainbow Assassin 14 14
352fc23039fd4217a70492e3b0e8140e,Swisher S Pmx Stone 14
ec0e7fb0f0194cd5bc0d3e7f204d756a,Swing Nymph Peacock 12 12
1496bf20e63c4e2e987b0d1bba73334c,Suv Stone 10
c4fbc3cb61fe431697bf4ee90d4c6a8c,Sunken Golden Stonefly 10
a965a2d3a4374a1cb75d512b8bf72743,Sunken Golden Stonefly 8
3d7b1c4be28b4681b8da953a5a650ba9,Sundell S Sun Fire 4 4
397213b3da8d418f92a65068485cf5db,Sundell S Silver Fire Olive Black 4 4
f14e407b4f06427391b62d8cd87110d2,Strolis Shimmer Stone Brown 8 8
f72250be919b4c5f986198d79212be33,Stout S Wd 50 Gray 20
250d0006cfac4c93b278039853b1624e,Stout S Wd 50 Gray 18
6b114984c3904fa0a3eb6fdea082d187,Stop Light 10 10
0ffba4914a4c4937a40ad884b9a1b230,Stimulator Patriot 14 14
f80109445d864e3988230a64d23600c4,Stimulator Orange Yellow 8
aa2bbed2a72c43ba9924825429b97bc4,Stimulator Olive Orange
8620e7f530e04d0d87064c4b1263fd4e,Stimulator Crystal Foam Body Tan 14 14
a82e8d5d865b4377bfa14efd3e3aacd0,Stimulator Crystal Foam Body Olive 14 14
eba9c4289b4444feae04879b46e3a57c,Stalcup S Red Legged Hopper 10
90f0b9615008449c923ba20dd4c820e2,Stalcup S Red Legged Hopper 12
ceb8fb7e4bdd464e96271389e18626fe,Squirmy Wormie Jig Tpb Pink 12 12
e3c7a0a5f14c4ecdb65ca98cc0e4701a,Squimp Tan 6 6
b1ecf590d4894042a98eb3e6c71520f7,Squimp 8
eb939bbb52c54243b45768ab750d0739,Squimp 6
e85601c718aa49799f73dd7dafda4f69,Squidro Black Purple 6 6
49ed637602884e29b6ded1fda76a5b0a,Split Case Pmd 14 14
84e0a26a87434e08a9f82676e37badd9,Spey Leech Brown 2 2
b612029ddd7f4b599167d37ad3204e1f,Spencer S Chewy Stone Black 8 8
2f83909876974b9ca1ac7ec654625ef5,Spawning Gotcha Shallow 6 6
42af45ab5dca412ea4ce3ca4e1e37c89,Sparkle Yummy Olive 4 4
3f7736fda2444e18af5e81c1ac4b6f2c,Sparkle Pupa Olive 14
bf419cbc9d4c45fab6ef757e9302628f,Sparkle Hot Bead Rubber Legs 12 12
05dc4e0d3d7b460491be861c52c03c06,Sparkle Dun Blue Winged Olive 20 20
f0431b9b1bf44845b5904538f80db3fe,Sparkle Bug Tan 14 14
bd00cc3035c5434da6acc404fa75a07c,Sparkle Bug Olive 14 14
31cea2eb1be44cfbb2e7b2034efdc6e6,Soft Hackle Thorax Bead Tan 14 14
0df28ffffc9047de8f06003de518ae21,Soft Hackle Thorax Bead Orange 16
f3a08d769f7b4f8698f8d4600cabbddb,Soft Hackle Thorax Bead Orange 14
6434dad83a204bdcb080fc3b5599f0b8,Soft Hackle Hare S Ear 14 14
237061a68e0940a384886a0298e16d93,Sloan Persuader Golden 10 10
c8bc2fef920d4db48f937bbee76deef9,Slim Stimi Orange 12
5689437645d5441d800b3c4a11eb9888,Sleeping Beauty Peach 1 0 1 0
9b4e3bc2cf2d4e71a5d868025c91eecf,Skully Articulated Black 6 6
0b5e955f633f4ca9954c780145db3c81,Skittal Mantis Shrimp 6 6
4039898e57a742738e7e781e758d4780,Skinny Shrimp Brown 6 6
cb8cc11b69ef40fbb574018f2f441713,Skinny Shrimp 6
3248ae501365418ab884efed63608265,Skinny Dip Brown 16 16
4647d11847af4b0b94c8a1566ad62735,Single Screamer Olive 6 6
325393caf6144b2eb9d1bc6753115e91,Simi Seal Leech Olive 10 10
66eef7b22b1a405791a4cb63ccf8c89f,Silvey S Extractor Red 4 4
8fd9fc2398654ab1bc4458bf0555b285,Silvey S Extractor Pink White 4 4
d8a59c7971e44bf3a1a7e7e8c68f9354,Silvermans Cdc Bubbleback Olive 16 16
efac03fb1d264f07afcc920dcabd064e,Sheila Sculpin 4 4
f996fd15a3b743f28df63843e440d47e,Sh Red Butt Tan Nymph 16 16
164a85e53b274e91b6e9a5197ee58876,Sh Red Butt Olive Nymph 16 16
e7506a2a37864b51994ac9f472becf02,Sh Peacock 14 14
7ca993550cb64af08753f0c9c53413af,Sh Hare S Ear 14 14
216d1efd63e74d109da3830d38212ec5,Sex Dungeon White 4 4
bb15f885387a446c90720a026597bb66,Sex Dungeon Olive 4 4
e60ae3cb36814247836ac410bf96d805,Sex Dungeon Black White 4 4
f86c6398d1ff46faa8dff378a506a4b1,Sex Dungeon Black Green 4 4
7df8c6e303fa47fe991a75575d731ce5,Sex Dungeon Bighorn 4 4
e8bd310cd8824a7c949e5850f618d421,Serengold Red 14 14
525cd2171b72481d8be48c08b6f04fee,Serendipity Red 14
01bf5bce25824042977c0d47830f623e,Serendipity Red 16
75ded3c30c814dc4906daa9b3a27698c,Serendipity Olive 16
507fe09879e54967bd8a4fdd4e74c628,Serendipity Olive 14
c3a9fa441f8246f1b162bd4f39c9ee15,Serendipity Grey
612768d8029b45aaa99a1b31b943d08e,Serendipity Crystal 14
ce5971da62ef48b5816ee14464b0ec76,Serendipity Crystal 16
8bc4ed08d5f34fddbe58dd36874267b0,Serendipity Brown 16
28fa1713c94e4a5a8b2d171630e89276,Serendipity Brown 18
db801893b95e43b19e12af3708d1a15e,Senyos Stray Dog Tan 2 2
c77aefbd94104cc1a7c86f8576a786a9,Secret Uv Golden Stone 12 12
70f18ce2b5aa47b9955816692dd516e0,Sculzilla Tan 6 6
25eb68eebd874481835f1545be4e4ded,Sculzilla Olive 6 6
8d241c20893143b48e49f96e961212d9,Sculpzilla White 4 4
3ad8f51e56ab46dfb399a163ee1b39e6,Sculpzilla White 8
4523823dda204a138cea06bc21910e4c,Sculpzilla White 4
823867f184c64ab3a064cd3f8b47ebad,Sculpzilla Olive White 8 8
3f4d75e15e5041fa9a55236aa970873b,Sculpzilla Olive 4 4
fecd7442e682414ab3d6b3390fb34a2f,Sculpzilla Natural 8 8
81328399ef8b446785fab470db4a6e96,Sculpzilla Natural 4 4
0b36adc49bb14d9695f3de416c385b4e,Sculpzilla Black White 8
76df06008fe64eb2b2c618b56479086d,Sculpzilla Black White 4
4eec72fd2fa74e34963c22951b6e7732,Sculpin Olive 6 6
af2936c758e04a58a4fd7762cf0fb4e7,Sculpin Helmet Articulated Leech 1 1
f11078775e0d4f5babb9ac06e93ad5a6,Screamer Single Spawning 6 6
2516c0259c414d19ba8049acbaf75f4a,Screamer Badger 6 6
c8514d9cc0ab482984d1db7032678a37,Schmidt S Tbh Rl Golden Hare S Ear 12 12
e5a6a51a8d8e450ba29e2bb96d7c75fe,Schmidt S Mini Viking Midge Grey Tan 2 2
9f9a3435fcd64cd989235d649bae31a9,Saltwater Caddis 16
5d14c2143b064b73aa94294876fd6ad7,Saltwater Caddis 14
280fa3395d2f40ac97235eefe098eb89,Saliga S Low Rider Golden Stone 10 10
3156287b38d644dfb521aeb03bebc403,Rubberleg Stimulatar Drop Loop Orange Stone 10 10
3bba82496cef402a96ecc80f6b61001d,Rubberleg Parahopper 14
2e10898ba3bc465886c44f7d8d53db2e,Rubberleg Parahopper 12
15f48e9290194efc8eb78fd0a8494a92,Rubberleg Parahopper 10
478a4623ebaf4a838de5bb2940c55fd4,Rubber Legs Stoner Peace Black
7520d64c698c48939fc92236a036f670,Rubber Legs Stonefly Balck 8 8
7f7d8845d1304cc2a4da6b0924e9368b,Rubber Legs Runt Stone Black 16
583f0a2af4624db588e237a39beef831,Rubber Legs Runt Stone Black 12
0be31c37ba6649f398a0b1c254aa3aed,Rs2 Olive 18 18
60369079816844cdb97f8b6d05faba9b,Rs2 Grey 18 18
b0472486fb784bdbbec19bf83253f925,Royal Wulff 10 10
499a1f760efc4868896ae6cec3ca9b92,Royal Trude 16
7e42b744bb5c4568a509acc39e872af2,Royal Trude 8
59288958eab649ecaab70ad06aa588a7,Royal Trude 20
0eb94046c81043bb92d871baea856859,Royal Trude 10
3b7a6973b23e45319ab324b03bb7b0a7,Royal Spruce Fly 8
cf17ea4c6e9b463594c6a704a3745eea,Royal Spruce Fly 6
ab63e71dd1974bcabb0adbf027403fa9,Royal Spruce Fly 4
06105ef34c724e839a9277b276ebcd39,Rogue Foam Stone Giant Orange 6 6
98b1d3cf33dc4f4291e08cf9dfdc898c,Rogue Foam Stone Black 10
0bc45a5e868042289c9c692c5cfcffe8,Rogue Foam Stone Black 8
667519d37a464c0783c3fd3d99b4a030,Rogue Foam Stone Black 6
ea094c8660384be892f8cc7d0a4cf7c4,Rogue Foam Stone Black 4
c78853fb700a413385f4016af254ec28,Rny Lipstick Sally 14 14
660fe9e0f38145c1a7c1ebbf64e8d9cf,Rio S Signature Bonefish Assortment
2bd1059cbd4441d8ac9bc6cf803769f8,Rio S Shimmy Frog Leopard 3 0 3 0
b3e0fe53b80943ba98f8c5ca31d46b47,Rio S Liquid Courage Brown 1 1
5ec46321341d42caa0e438703fd2e57f,Rio S Bonefish Classical Assortment
d372f8be43df46b5b66f4f5393a88665,Rio Hopedale Crab 1 0 Olive
ecbed5ea7d07403192aeae0683475030,Rio Hopedale Crab 1 0 Brown
6882c731ab80410981095fb290c0a1f0,Redfish Ration Bronze 2 2
8ac71a28c3d94885920c117bbc8dcf41,Red Butt Peacock Swing Nymph 16 16
65d0d6a5eef2439394a09fadda5b425b,Real Foam Hopper Yellow 8 8
e15b18c43abe41bd950438d81659eea6,Real Foam Hopper Tan 8 8
cf7725148d3e434c936993a7a7201082,Rainy S Whitlock S Sheep Minnow Deep Sheep 6
3a1aa3b44b34476c972af421d9a8733e,Rainy S Whitlock S Sheep Minnow Deep Sheep 2
52472b8f1c0d46139ef497f9523e64eb,Rainy S Gorilla Hopper 8 Brown
8436a66af8c44ca4b0e61faadf48d260,Rainy S Gorilla Hopper 6 Tan
ce31ada0cd9e416db844cd8ef6d0617e,Rainy S Gorilla Hopper 10 Tan
06ed5d1525b34facaab456c070e075ea,Rainy S Gorilla Hopper 6 Brown
4218b27a738343228700854c5ce16479,Rainy S Gorilla Hopper 8 Tan
4fdb7ad5c36b49418dd69d74f7012c73,Ragged Cranefly Larva 6 6
7d8e16a09b9c462081ddc8f63cea1271,Purple Prince 12 12
1578168350224adebf9a316c2d803e99,Purple Haze 10 10
f049b2e819bc44b68ae66f4bf7679976,Poxyback Pmd 16 16
53e9ae6af0f243d1a594c7809c6b6b9f,Poxyback Micro Stone Dark 14 14
b13a47c762444587aa40447fe9dbd393,Poxy Pmd Emerger 16 16
14914aaab0fc48b78cdfa8d62ff19c6d,Power Ant Cinnamon 13 13
